31   (line 867) INFO  MolSim - RDF 0.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 0) (40, 0) (41, 0) (42, 0) (43, 0) (44, 0) (45, 0) (46, 0) (47, 0) (48, 0) (49, 2638.24) (50, 4358.69) (51, 0) (52, 0) (53, 0) (54, 0) (55, 0) (56, 0) (57, 0) (58, 0) (59, 0) (60, 0) (61, 0) (62, 0) (63, 0) (64, 0) (65, 0) (66, 0) (67, 0) (68, 0) (69, 0) (70, 6189.97) (71, 0) (72, 0) (73, 0) (74, 0) (75, 0) (76, 0) (77, 0) (78, 0) (79, 0) (80, 0) (81, 0) (82, 0) (83, 0) (84, 0) (85, 0) (86, 2398.58) (87, 0) (88, 0) (89, 0) (90, 0) (91, 0) (92, 0) (93, 0) (94, 0) (95, 0) (96, 0) (97, 0) (98, 0) (99, 574.218) 
117461 (line 867) INFO  MolSim - RDF 63.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 3.35335) (40, 73.3656) (41, 179.239) (42, 246.217) (43, 377.426) (44, 408.213) (45, 497.878) (46, 471.855) (47, 393.064) (48, 474.893) (49, 464.441) (50, 554.967) (51, 412.301) (52, 441.355) (53, 389.364) (54, 472.092) (55, 425.507) (56, 424.51) (57, 446.271) (58, 354.701) (59, 372.437) (60, 404.541) (61, 336.158) (62, 393.799) (63, 362.03) (64, 296.811) (65, 279.281) (66, 299.932) (67, 203.835) (68, 187.892) (69, 220.978) (70, 186.857) (71, 220.047) (72, 190.626) (73, 181.6) (74, 147.063) (75, 121.163) (76, 104.158) (77, 89.7273) (78, 84.484) (79, 57.9502) (80, 42.3895) (81, 30.3275) (82, 37.2842) (83, 48.4037) (84, 79.1411) (85, 130.266) (86, 133.565) (87, 170.85) (88, 246.842) (89, 279.243) (90, 297.063) (91, 302.479) (92, 311.568) (93, 369.877) (94, 379.961) (95, 359.711) (96, 478.997) (97, 421.061) (98, 431.16) (99, 406.682) 
119428 (line 867) INFO  MolSim - RDF 64.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 41.9169) (40, 59.0114) (41, 206.58) (42, 289.667) (43, 290.328) (44, 400.287) (45, 385.413) (46, 388.373) (47, 565.826) (48, 477.117) (49, 402.516) (50, 544.709) (51, 469.511) (52, 419.524) (53, 437.806) (54, 328.526) (55, 466.274) (56, 395.008) (57, 396.422) (58, 481.598) (59, 418.253) (60, 363.086) (61, 337.541) (62, 388.441) (63, 345.161) (64, 340.83) (65, 271.963) (66, 287.509) (67, 259.531) (68, 246.991) (69, 218.27) (70, 237.914) (71, 203.16) (72, 153.795) (73, 165.135) (74, 131.508) (75, 128.047) (76, 100.582) (77, 83.6293) (78, 77.6913) (79, 49.6716) (80, 50.8674) (81, 48.0514) (82, 23.8312) (83, 43.1506) (84, 67.0501) (85, 96.9837) (86, 129.02) (87, 176.659) (88, 208.43) (89, 260.953) (90, 284.605) (91, 323.415) (92, 355.903) (93, 313.917) (94, 372.344) (95, 426.26) (96, 446.127) (97, 400.696) (98, 443.294) (99, 425.709) 
123524 (line 867) INFO  MolSim - RDF 65.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 36.8869) (40, 70.1758) (41, 121.518) (42, 295.46) (43, 467.289) (44, 420.103) (45, 366.458) (46, 384.743) (47, 374.512) (48, 508.258) (49, 494.336) (50, 402.12) (51, 515.87) (52, 408.135) (53, 483.506) (54, 428.934) (55, 431.452) (56, 458.11) (57, 388.509) (58, 421.972) (59, 353.224) (60, 381.669) (61, 305.724) (62, 318.12) (63, 315.965) (64, 311.903) (65, 317.697) (66, 282.776) (67, 294.556) (68, 223.017) (69, 232.894) (70, 206.859) (71, 197.531) (72, 201.078) (73, 157.871) (74, 129.151) (75, 124.376) (76, 122.934) (77, 107.15) (78, 80.6631) (79, 36.4258) (80, 45.2155) (81, 38.5986) (82, 39.9748) (83, 44.2762) (84, 61.9206) (85, 103.425) (86, 126.922) (87, 191.011) (88, 222.793) (89, 283.489) (90, 283.327) (91, 299.042) (92, 324.716) (93, 379.753) (94, 398.71) (95, 363.727) (96, 397.806) (97, 440.05) (98, 414.982) (99, 374.708) 
125500 (line 867) INFO  MolSim - RDF 66.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 7.05961) (39, 33.5335) (40, 92.5044) (41, 144.302) (42, 285.322) (43, 309.683) (44, 365.939) (45, 403.104) (46, 551.707) (47, 517.128) (48, 488.239) (49, 486.862) (50, 424.688) (51, 482.333) (52, 439.457) (53, 391.192) (54, 429.815) (55, 412.767) (56, 417.135) (57, 401.17) (58, 447.198) (59, 355.441) (60, 360.942) (61, 372.125) (62, 368.349) (63, 337.376) (64, 331.397) (65, 289.037) (66, 261.479) (67, 283.647) (68, 246.991) (69, 219.895) (70, 260.547) (71, 170.92) (72, 152.8) (73, 171.431) (74, 134.807) (75, 146.864) (76, 99.6879) (77, 81.887) (78, 70.0496) (79, 63.7452) (80, 48.0415) (81, 43.325) (82, 28.828) (83, 48.4037) (84, 60.455) (85, 137.066) (86, 145.803) (87, 172.559) (88, 207.428) (89, 255.075) (90, 275.022) (91, 330.915) (92, 300.867) (93, 380.95) (94, 353.302) (95, 391.264) (96, 381.793) (97, 400.971) (98, 416.869) (99, 459.004) 
127313 (line 867) INFO  MolSim - RDF 67.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 20.1201) (40, 74.9605) (41, 186.833) (42, 275.183) (43, 342.863) (44, 421.424) (45, 418.268) (46, 439.188) (47, 473.068) (48, 427.07) (49, 495.404) (50, 454.437) (51, 416.247) (52, 462.236) (53, 461.57) (54, 459.761) (55, 437.397) (56, 409.759) (57, 443.898) (58, 408.212) (59, 393.867) (60, 391.676) (61, 366.592) (62, 364.331) (63, 315.316) (64, 272.287) (65, 254.889) (66, 279.818) (67, 261.828) (68, 289.364) (69, 211.229) (70, 200.016) (71, 171.944) (72, 203.567) (73, 167.072) (74, 147.534) (75, 95.9208) (76, 119.804) (77, 76.2246) (78, 73.0214) (79, 65.8148) (80, 48.4452) (81, 42.5373) (82, 40.7436) (83, 47.6532) (84, 79.5075) (85, 106.646) (86, 156.991) (87, 181.785) (88, 227.135) (89, 228.62) (90, 273.106) (91, 327.165) (92, 332.054) (93, 389.628) (94, 370.293) (95, 372.045) (96, 412.134) (97, 429.042) (98, 406.353) (99, 395.055) 
129093 (line 867) INFO  MolSim - RDF 68.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 17.649) (39, 57.007) (40, 108.453) (41, 144.302) (42, 240.423) (43, 345.628) (44, 348.764) (45, 453.65) (46, 498.473) (47, 491.62) (48, 472.669) (49, 415.328) (50, 441.101) (51, 431.042) (52, 410.982) (53, 421.354) (54, 438.622) (55, 501.945) (56, 483.516) (57, 412.247) (58, 406.683) (59, 411.602) (60, 380.24) (61, 329.241) (62, 321.469) (63, 290.662) (64, 326.996) (65, 306.111) (66, 259.705) (67, 263.55) (68, 281.001) (69, 245.893) (70, 197.384) (71, 215.953) (72, 161.261) (73, 170.946) (74, 127.737) (75, 110.148) (76, 104.158) (77, 91.034) (78, 83.6349) (79, 60.4337) (80, 58.1342) (81, 27.9643) (82, 39.5905) (83, 51.0302) (84, 47.9976) (85, 100.205) (86, 145.803) (87, 187.594) (88, 222.793) (89, 250.176) (90, 256.177) (91, 320.915) (92, 383.727) (93, 354.615) (94, 374.102) (95, 422.531) (96, 433.766) (97, 452.434) (98, 404.196) (99, 382.371) 
130905 (line 867) INFO  MolSim - RDF 69.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 23.4735) (40, 71.7707) (41, 145.821) (42, 299.805) (43, 312.448) (44, 330.269) (45, 425.85) (46, 469.435) (47, 555.391) (48, 501.585) (49, 545.585) (50, 489.314) (51, 409.342) (52, 463.185) (53, 384.794) (54, 359.353) (55, 378.795) (56, 443.359) (57, 347.364) (58, 425.03) (59, 404.213) (60, 354.509) (61, 398.409) (62, 401.166) (63, 364.625) (64, 347.118) (65, 319.527) (66, 264.437) (67, 257.234) (68, 243.088) (69, 235.06) (70, 189.489) (71, 171.944) (72, 156.284) (73, 173.368) (74, 133.865) (75, 128.047) (76, 105.052) (77, 94.083) (78, 74.7195) (79, 52.5691) (80, 50.06) (81, 57.898) (82, 34.5936) (83, 44.6514) (84, 83.5378) (85, 97.6994) (86, 141.607) (87, 199.895) (88, 208.43) (89, 237.765) (90, 307.284) (91, 306.854) (92, 331.748) (93, 361.199) (94, 379.082) (95, 421.384) (96, 390.502) (97, 407.851) (98, 390.714) (99, 406.418) 
132706 (line 867) INFO  MolSim - RDF 70.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 8.82451) (39, 18.4434) (40, 38.2777) (41, 202.023) (42, 283.873) (43, 322.125) (44, 355.37) (45, 337.394) (46, 462.176) (47, 519.447) (48, 448.201) (49, 484.727) (50, 455.463) (51, 475.429) (52, 474.575) (53, 533.776) (54, 487.945) (55, 419.562) (56, 385.993) (57, 386.927) (58, 438.789) (59, 469.98) (60, 377.381) (61, 320.941) (62, 280.615) (63, 311.424) (64, 326.996) (65, 290.867) (66, 285.734) (67, 265.847) (68, 236.955) (69, 219.353) (70, 237.387) (71, 194.972) (72, 173.206) (73, 127.362) (74, 139.992) (75, 122.54) (76, 91.6413) (77, 92.3407) (78, 75.5686) (79, 66.2288) (80, 56.9231) (81, 48.0514) (82, 53.4279) (83, 46.1523) (84, 80.973) (85, 106.288) (86, 164.334) (87, 155.815) (88, 225.131) (89, 249.196) (90, 283.008) (91, 304.667) (92, 338.781) (93, 353.718) (94, 387.285) (95, 423.678) (96, 394.997) (97, 420.786) (98, 384.782) (99, 401.926) 
134517 (line 867) INFO  MolSim - RDF 71.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 16.7668) (40, 76.5554) (41, 236.959) (42, 308.495) (43, 338.716) (44, 441.24) (45, 441.013) (46, 457.336) (47, 489.301) (48, 455.986) (49, 396.11) (50, 348.778) (51, 402.438) (52, 515.389) (53, 521.894) (54, 411.319) (55, 461.178) (56, 376.159) (57, 386.927) (58, 418.15) (59, 356.18) (60, 379.525) (61, 375.584) (62, 363.661) (63, 315.965) (64, 337.686) (65, 321.966) (66, 283.96) (67, 261.254) (68, 255.354) (69, 284.347) (70, 221.07) (71, 159.15) (72, 215.014) (73, 131.721) (74, 139.992) (75, 124.835) (76, 80.0185) (77, 80.1447) (78, 59.0114) (79, 74.0934) (80, 53.6934) (81, 23.238) (82, 31.1343) (83, 65.6639) (84, 80.6066) (85, 112.73) (86, 154.894) (87, 157.524) (88, 215.11) (89, 244.95) (90, 310.159) (91, 289.043) (92, 332.36) (93, 347.134) (94, 399.296) (95, 358.563) (96, 404.549) (97, 390.238) (98, 420.644) (99, 446.849) 
136336 (line 867) INFO  MolSim - RDF 72.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 3.72056) (38, 5.29471) (39, 26.8268) (40, 84.5299) (41, 162.53) (42, 299.805) (43, 360.836) (44, 451.809) (45, 472.605) (46, 457.336) (47, 463.792) (48, 496.024) (49, 497.539) (50, 497.521) (51, 394.547) (52, 373.965) (53, 481.678) (54, 362.876) (55, 429.754) (56, 441.72) (57, 417.786) (58, 442.612) (59, 383.522) (60, 366.66) (61, 300.882) (62, 311.423) (63, 304.936) (64, 332.655) (65, 280.5) (66, 269.17) (67, 254.364) (68, 290.48) (69, 236.685) (70, 210.017) (71, 213.395) (72, 159.768) (73, 163.682) (74, 163.089) (75, 130.801) (76, 87.6181) (77, 91.4695) (78, 76.8422) (79, 57.9502) (80, 48.8489) (81, 48.0514) (82, 42.6655) (83, 64.5382) (84, 86.1026) (85, 114.877) (86, 151.747) (87, 187.935) (88, 193.399) (89, 264.873) (90, 293.868) (91, 329.977) (92, 289.248) (93, 353.119) (94, 399.003) (95, 378.069) (96, 387.411) (97, 409.778) (98, 442.485) (99, 427.558) 
138205 (line 867) INFO  MolSim - RDF 73.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 22.9437) (39, 38.5636) (40, 79.7452) (41, 205.061) (42, 212.905) (43, 322.125) (44, 468.983) (45, 376.567) (46, 523.88) (47, 554.232) (48, 432.631) (49, 464.441) (50, 527.27) (51, 408.356) (52, 429.965) (53, 413.128) (54, 383.134) (55, 442.493) (56, 418.774) (57, 380.597) (58, 389.865) (59, 449.289) (60, 385.958) (61, 361.75) (62, 344.909) (63, 328.941) (64, 243.989) (65, 313.429) (66, 259.113) (67, 280.776) (68, 209.078) (69, 205.813) (70, 187.383) (71, 192.925) (72, 184.156) (73, 155.934) (74, 134.807) (75, 141.816) (76, 100.135) (77, 99.3098) (78, 96.7958) (79, 61.2616) (80, 74.6863) (81, 36.6293) (82, 29.9811) (83, 61.5364) (84, 80.973) (85, 113.446) (86, 123.775) (87, 185.543) (88, 232.814) (89, 240.051) (90, 311.756) (91, 326.54) (92, 356.209) (93, 369.279) (94, 343.635) (95, 378.93) (96, 377.017) (97, 385.835) (98, 412.285) (99, 392.941) 
140117 (line 867) INFO  MolSim - RDF 74.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 17.649) (39, 25.1501) (40, 74.9605) (41, 91.1382) (42, 246.217) (43, 315.213) (44, 421.424) (45, 423.322) (46, 465.806) (47, 556.551) (48, 484.902) (49, 509.284) (50, 474.953) (51, 553.352) (52, 388.202) (53, 474.366) (54, 407.796) (55, 474.767) (56, 385.993) (57, 395.631) (58, 418.914) (59, 294.107) (60, 346.647) (61, 340.308) (62, 324.817) (63, 353.595) (64, 396.797) (65, 312.819) (66, 282.776) (67, 230.248) (68, 244.204) (69, 229.644) (70, 186.857) (71, 180.643) (72, 154.79) (73, 143.827) (74, 112.182) (75, 121.622) (76, 86.277) (77, 108.892) (78, 76.8422) (79, 75.7491) (80, 60.5565) (81, 42.9311) (82, 46.1248) (83, 65.2887) (84, 92.3312) (85, 125.256) (86, 140.208) (87, 189.986) (88, 234.15) (89, 229.273) (90, 310.478) (91, 298.104) (92, 317.683) (93, 371.972) (94, 365.02) (95, 385.814) (96, 399.211) (97, 390.789) (98, 393.41) (99, 411.439) 
144190 (line 867) INFO  MolSim - RDF 75.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 41.9169) (40, 74.9605) (41, 159.492) (42, 265.045) (43, 335.95) (44, 455.772) (45, 424.586) (46, 480.324) (47, 401.18) (48, 402.602) (49, 524.231) (50, 444.179) (51, 450.77) (52, 525.829) (53, 510.926) (54, 428.934) (55, 425.507) (56, 434.344) (57, 408.291) (58, 336.354) (59, 309.625) (60, 391.676) (61, 352.066) (62, 342.23) (63, 342.566) (64, 345.861) (65, 315.868) (66, 280.41) (67, 219.338) (68, 236.398) (69, 239.935) (70, 200.016) (71, 204.695) (72, 144.338) (73, 154.481) (74, 146.12) (75, 122.54) (76, 105.052) (77, 110.199) (78, 81.0877) (79, 73.6795) (80, 39.1599) (81, 48.4452) (82, 32.6717) (83, 81.7984) (84, 94.5296) (85, 104.499) (86, 124.474) (87, 166.75) (88, 214.108) (89, 234.825) (90, 261.287) (91, 317.478) (92, 327.468) (93, 348.63) (94, 372.93) (95, 411.918) (96, 394.997) (97, 393.265) (98, 421.993) (99, 428.087) 
146082 (line 867) INFO  MolSim - RDF 76.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 18.4434) (40, 108.453) (41, 176.201) (42, 252.01) (43, 391.251) (44, 433.313) (45, 465.023) (46, 505.732) (47, 415.094) (48, 437.079) (49, 477.253) (50, 409.301) (51, 467.538) (52, 510.643) (53, 458.828) (54, 426.292) (55, 392.384) (56, 469.584) (57, 392.466) (58, 444.141) (59, 416.036) (60, 383.099) (61, 326.474) (62, 286.643) (63, 312.721) (64, 285.492) (65, 298.184) (66, 275.086) (67, 256.66) (68, 196.255) (69, 203.647) (70, 183.699) (71, 179.108) (72, 185.649) (73, 145.28) (74, 178.172) (75, 127.129) (76, 135.45) (77, 100.181) (78, 78.1159) (79, 69.1263) (80, 49.6563) (81, 44.1127) (82, 46.5092) (83, 57.7842) (84, 83.5378) (85, 118.456) (86, 156.642) (87, 204.337) (88, 211.436) (89, 249.196) (90, 347.212) (91, 325.915) (92, 308.816) (93, 340.551) (94, 341.584) (95, 392.412) (96, 381.512) (97, 381.982) (98, 400.96) (99, 410.91) 
147895 (line 867) INFO  MolSim - RDF 77.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 35.2102) (40, 76.5554) (41, 180.758) (42, 233.182) (43, 388.486) (44, 447.845) (45, 447.332) (46, 445.238) (47, 537.999) (48, 460.435) (49, 515.69) (50, 412.378) (51, 408.356) (52, 488.812) (53, 467.054) (54, 442.145) (55, 409.37) (56, 381.895) (57, 419.369) (58, 412.798) (59, 360.614) (60, 349.506) (61, 382.5) (62, 302.716) (63, 286.12) (64, 319.45) (65, 317.087) (66, 309.989) (67, 291.686) (68, 246.434) (69, 189.565) (70, 192.121) (71, 203.16) (72, 199.585) (73, 155.45) (74, 132.451) (75, 114.279) (76, 99.6879) (77, 73.1756) (78, 81.5122) (79, 45.9462) (80, 52.886) (81, 55.5348) (82, 56.8873) (83, 55.1577) (84, 94.896) (85, 122.751) (86, 145.453) (87, 157.182) (88, 180.372) (89, 285.448) (90, 309.201) (91, 305.604) (92, 342.144) (93, 385.738) (94, 378.203) (95, 393.272) (96, 447.532) (97, 443.903) (98, 380.467) (99, 393.47) 
149735 (line 867) INFO  MolSim - RDF 78.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 5.29471) (39, 21.7968) (40, 79.7452) (41, 195.947) (42, 320.082) (43, 306.918) (44, 446.524) (45, 405.631) (46, 475.485) (47, 410.456) (48, 523.828) (49, 442.02) (50, 496.495) (51, 512.911) (52, 435.66) (53, 475.28) (54, 448.311) (55, 440.795) (56, 373.7) (57, 433.611) (58, 369.225) (59, 444.856) (60, 394.535) (61, 358.292) (62, 282.624) (63, 314.668) (64, 296.183) (65, 323.795) (66, 244.915) (67, 289.963) (68, 223.574) (69, 205.813) (70, 213.701) (71, 181.667) (72, 166.736) (73, 154.481) (74, 131.508) (75, 121.163) (76, 90.7473) (77, 92.3407) (78, 81.9368) (79, 84.0277) (80, 46.4266) (81, 51.2023) (82, 41.5123) (83, 47.6532) (84, 102.957) (85, 120.961) (86, 177.97) (87, 179.051) (88, 213.44) (89, 246.91) (90, 348.17) (91, 316.853) (92, 320.435) (93, 332.471) (94, 403.104) (95, 389.543) (96, 408.763) (97, 397.118) (98, 407.971) (99, 387.392) 
151546 (line 867) INFO  MolSim - RDF 79.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 1.86028) (38, 7.05961) (39, 28.5035) (40, 68.5809) (41, 170.125) (42, 257.803) (43, 251.617) (44, 439.919) (45, 391.731) (46, 418.62) (47, 502.055) (48, 513.819) (49, 481.524) (50, 434.946) (51, 515.87) (52, 493.558) (53, 450.602) (54, 478.257) (55, 448.438) (56, 418.774) (57, 429.655) (58, 340.177) (59, 363.57) (60, 328.779) (61, 381.117) (62, 344.909) (63, 312.721) (64, 318.821) (65, 331.112) (66, 268.578) (67, 211.3) (68, 221.902) (69, 250.225) (70, 188.962) (71, 178.085) (72, 190.128) (73, 154.966) (74, 138.578) (75, 143.193) (76, 106.84) (77, 88.8561) (78, 81.0877) (79, 72.8516) (80, 62.9787) (81, 57.898) (82, 38.053) (83, 55.5329) (84, 95.6288) (85, 98.4152) (86, 158.39) (87, 161.283) (88, 210.768) (89, 235.805) (90, 318.144) (91, 334.977) (92, 321.964) (93, 377.359) (94, 382.89) (95, 394.707) (96, 431.799) (97, 378.129) (98, 413.094) (99, 409.061) 
